City,State,Pincode,Map Status
Kunnamkulam,Kerala,680543,Lockdown-Essentials Only
Kunnamkulam,Kerala,680544,Lockdown-Essentials Only
Arimbur,Kerala,680545,Lockdown-Essentials Only
Kunnamkulam,Kerala,680546,Lockdown-Essentials Only
Arimbur,Kerala,680549,Lockdown-Essentials Only
Arimbur,Kerala,680551,Lockdown-Essentials Only
Guruvayoor,Kerala,680552,Lockdown-Essentials Only
Arimbur,Kerala,680553,Lockdown-Essentials Only
Arimbur,Kerala,680555,Lockdown-Essentials Only
Irinjalakuda,Kerala,680561,Lockdown-No Goods Allowed
Irinjalakuda,Kerala,680562,Lockdown-No Goods Allowed
Arimbur,Kerala,680563,Lockdown-Essentials Only
Irinjalakuda,Kerala,680564,Lockdown-No Goods Allowed
Irinjalakuda,Kerala,680565,Lockdown-No Goods Allowed
Irinjalakuda,Kerala,680566,Lockdown-No Goods Allowed
Irinjalakuda,Kerala,680567,Lockdown-No Goods Allowed
Irinjalakuda,Kerala,680568,Lockdown-No Goods Allowed
Arimbur,Kerala,680569,Lockdown-Essentials Only
Arimbur,Kerala,680570,Lockdown-Essentials Only
Arimbur,Kerala,680571,Lockdown-Essentials Only
Thrissur,Kerala,680575,Lockdown-Essentials Only
Thrissur,Kerala,680581,Lockdown-No Goods Allowed
Shoranur,Kerala,680582,Lockdown-No Goods Allowed
Shoranur,Kerala,680583,Lockdown-No Goods Allowed
Kunnamkulam,Kerala,680584,Lockdown-Essentials Only
Pazhayannur,Kerala,680586,Lockdown-No Goods Allowed
Pazhayannur,Kerala,680587,Lockdown-Essentials Only
Pazhayannur,Kerala,680588,Lockdown-Essentials Only
Shoranur,Kerala,680589,Lockdown-Essentials Only
Shoranur,Kerala,680591,Lockdown-No Goods Allowed
Pazhayannur,Kerala,680594,Lockdown-Essentials Only
Thrissur,Kerala,680596,Lockdown-Essentials Only
Guruvayoor,Kerala,680600,Lockdown-Essentials Only
Kunnamkulam,Kerala,680601,Lockdown-Essentials Only
Guruvayoor,Kerala,680602,Lockdown-Essentials Only
Guruvayoor,Kerala,680603,Lockdown-Essentials Only
Kunnamkulam,Kerala,680604,Lockdown-Essentials Only
Guruvayoor,Kerala,680608,Lockdown-Essentials Only
Thrissur,Kerala,680609,Lockdown-Essentials Only
Thrissur,Kerala,680610,Lockdown-Essentials Only
Thrissur,Kerala,680611,Lockdown-Essentials Only
Arimbur,Kerala,680612,Lockdown-Essentials Only
Arimbur,Kerala,680613,Lockdown-Essentials Only
Arimbur,Kerala,680614,Lockdown-No Goods Allowed
Guruvayoor,Kerala,680615,Lockdown-Essentials Only
Guruvayoor,Kerala,680616,Lockdown-No Goods Allowed
Arimbur,Kerala,680617,Lockdown-Essentials Only
Arimbur,Kerala,680618,Lockdown-Essentials Only
Arimbur,Kerala,680619,Lockdown-No Goods Allowed
Arimbur,Kerala,680620,Lockdown-Essentials Only
Arimbur,Kerala,680621,Lockdown-Essentials Only
Thrissur,Kerala,680623,Lockdown-Essentials Only
Thrissur,Kerala,680631,Lockdown-No Goods Allowed
Arimbur,Kerala,680641,Lockdown-Essentials Only
Arimbur,Kerala,680642,Lockdown-Essentials Only
Thrissur,Kerala,680651,Lockdown-No Goods Allowed
Thrissur,Kerala,680652,Lockdown-No Goods Allowed
Thrissur,Kerala,680653,Lockdown-No Goods Allowed
Thrissur,Kerala,680654,Lockdown-Essentials Only
Thrissur,Kerala,680655,Lockdown-No Goods Allowed
Thrissur,Kerala,680656,Lockdown-Essentials Only
Thrissur,Kerala,680657,Lockdown-Essentials Only
Irinjalakuda,Kerala,680661,Lockdown-No Goods Allowed
Irinjalakuda,Kerala,680662,Lockdown-No Goods Allowed
Kodungallur,Kerala,680665,Lockdown-Essentials Only
Kodungallur,Kerala,680666,Lockdown-Essentials Only
Kodungallur,Kerala,680667,Lockdown-Essentials Only
Kodungallur,Kerala,680668,Lockdown-Essentials Only
Kodungallur,Kerala,680671,Lockdown-Essentials Only
Irinjalakuda,Kerala,680672,Lockdown-No Goods Allowed
Irinjalakuda,Kerala,680681,Lockdown-No Goods Allowed
Irinjalakuda,Kerala,680683,Lockdown-No Goods Allowed
Kodungallur,Kerala,680685,Lockdown-Essentials Only
Irinjalakuda,Kerala,680686,Lockdown-No Goods Allowed
Irinjalakuda,Kerala,680688,Lockdown-No Goods Allowed
Chalakudy,Kerala,680689,Lockdown-Essentials Only
Irinjalakuda,Kerala,680691,Lockdown-No Goods Allowed
Chalakudy,Kerala,680693,Lockdown-Essentials Only
Irinjalakuda,Kerala,680694,Lockdown-No Goods Allowed
Irinjalakuda,Kerala,680695,Lockdown-No Goods Allowed
Chalakudy,Kerala,680697,Lockdown-Essentials Only
Thrissur,Kerala,680698,Lockdown-Essentials Only
Chalakudy,Kerala,680699,Lockdown-Essentials Only
Irinjalakuda,Kerala,680701,Lockdown-No Goods Allowed
Irinjalakuda,Kerala,680702,Lockdown-No Goods Allowed
Irinjalakuda,Kerala,680703,Lockdown-No Goods Allowed
Thrissur,Kerala,680704,Lockdown-Essentials Only
Irinjalakuda,Kerala,680711,Lockdown-No Goods Allowed
Irinjalakuda,Kerala,680712,Lockdown-No Goods Allowed
Chalakudy,Kerala,680721,Lockdown-No Goods Allowed
Kodungallur,Kerala,680733,Lockdown-Essentials Only
Angamaly,Kerala,680734,Lockdown-No Goods Allowed
Chalakudy,Kerala,680736,Lockdown-Essentials Only
Thrissur,Kerala,680751,Lockdown-Essentials Only
Cochin,Kerala,682007,Lockdown-No Goods Allowed
Cochin,Kerala,682008,Lockdown-Essentials Only
Cochin,Kerala,682307,Lockdown-No Goods Allowed
Muvattupuzha,Kerala,682311,Lockdown-Essentials Only
Cochin,Kerala,682313,Lockdown-Essentials Only
Cochin,Kerala,682314,Lockdown-Essentials Only
Cochin,Kerala,682315,Lockdown-Essentials Only
Muvattupuzha,Kerala,682316,Lockdown-Essentials Only
Cochin,Kerala,682317,Lockdown-Essentials Only
Cochin,Kerala,682320,Lockdown-Essentials Only
Aluva,Kerala,683105,Lockdown-No Goods Allowed
Aluva,Kerala,683112,Lockdown-No Goods Allowed
North Paravur,Kerala,683517,Lockdown-No Goods Allowed
Kodungallur,Kerala,683523,Lockdown-Essentials Only
Perumbavoor,Kerala,683541,Lockdown-No Goods Allowed
Perumbavoor,Kerala,683544,Lockdown-No Goods Allowed
Perumbavoor,Kerala,683556,Lockdown-No Goods Allowed
Muvattupuzha,Kerala,683557,Lockdown-Essentials Only
Aluva,Kerala,683561,Lockdown-No Goods Allowed
Kunnathunad,Kerala,683562,Lockdown-No Goods Allowed
Kunnathunad,Kerala,683565,Lockdown-Essentials Only
Muvattupuzha,Kerala,683583,Lockdown-Essentials Only
Perumbavoor,Kerala,683587,Lockdown-Essentials Only
Kumily,Kerala,685502,Lockdown-Essentials Only
Palai,Kerala,685506,Lockdown-Essentials Only
Kattappana,Kerala,685507,Lockdown-Essentials Only
Kattappana,Kerala,685508,Lockdown-Essentials Only
Kumily,Kerala,685509,Lockdown-Essentials Only
Kattappana,Kerala,685511,Lockdown-Essentials Only
Kumily,Kerala,685512,Lockdown-Essentials Only
Kattappana,Kerala,685514,Lockdown-Essentials Only
Kattappana,Kerala,685515,Lockdown-Essentials Only
Kumily,Kerala,685533,Lockdown-Essentials Only
Kumily,Kerala,685535,Lockdown-Essentials Only
Kumily,Kerala,685536,Lockdown-Essentials Only
Kumily,Kerala,685537,Lockdown-Essentials Only
Kumily,Kerala,685539,Lockdown-Essentials Only
Nedumkandam,Kerala,685551,Lockdown-No Goods Allowed
Kattappana,Kerala,685552,Lockdown-Essentials Only
Nedumkandam,Kerala,685553,Lockdown-No Goods Allowed
Kuthumkal,Kerala,685563,Lockdown-No Goods Allowed
Kuthumkal,Kerala,685566,Lockdown-No Goods Allowed
Rajamudy,Kerala,685571,Lockdown-Essentials Only
Thodupuzha,Kerala,685581,Lockdown-Essentials Only
Thodupuzha,Kerala,685582,Lockdown-Essentials Only
Thodupuzha,Kerala,685583,Lockdown-Essentials Only
Thodupuzha,Kerala,685584,Lockdown-Essentials Only
Thodupuzha,Kerala,685585,Lockdown-Essentials Only
Thodupuzha,Kerala,685586,Lockdown-Essentials Only
Thodupuzha,Kerala,685587,Lockdown-Essentials Only
Thodupuzha,Kerala,685588,Lockdown-Essentials Only
Thodupuzha,Kerala,685590,Lockdown-Essentials Only
Thodupuzha,Kerala,685595,Lockdown-Essentials Only
Rajamudy,Kerala,685604,Lockdown-Essentials Only
Thodupuzha,Kerala,685605,Lockdown-Essentials Only
Thodupuzha,Kerala,685607,Lockdown-Essentials Only
Thodupuzha,Kerala,685608,Lockdown-Essentials Only
Kuthumkal,Kerala,685618,Lockdown-No Goods Allowed
Kuthumkal,Kerala,685619,Lockdown-No Goods Allowed
Kottayam,Kerala,686001,Lockdown-Essentials Only
Kottayam,Kerala,686002,Lockdown-Essentials Only
Kottayam,Kerala,686003,Lockdown-Essentials Only
Kottayam,Kerala,686004,Lockdown-Essentials Only
Kottayam,Kerala,686005,Lockdown-Essentials Only
Kottayam,Kerala,686006,Lockdown-Essentials Only
Changanacherry,Kerala,686007,Lockdown-Essentials Only
Kottayam,Kerala,686008,Lockdown-Essentials Only
Kottayam,Kerala,686009,Lockdown-Essentials Only
Kottayam,Kerala,686010,Lockdown-Essentials Only
Kottayam,Kerala,686011,Lockdown-Essentials Only
Changanacherry,Kerala,686012,Lockdown-Essentials Only
Changanacherry,Kerala,686013,Lockdown-Essentials Only
Kottayam,Kerala,686014,Lockdown-Essentials Only
Kottayam,Kerala,686015,Lockdown-Essentials Only
Kottayam,Kerala,686016,Lockdown-Essentials Only
Kottayam,Kerala,686017,Lockdown-Essentials Only
Kottayam,Kerala,686018,Lockdown-Essentials Only
Kottayam,Kerala,686019,Lockdown-Essentials Only
Kottayam,Kerala,686020,Lockdown-Essentials Only
Changanacherry,Kerala,686021,Lockdown-Essentials Only
Kottayam,Kerala,686022,Lockdown-Essentials Only
Changanacherry,Kerala,686023,Lockdown-Essentials Only
Kottayam,Kerala,686024,Lockdown-Essentials Only
Kottayam,Kerala,686028,Lockdown-Essentials Only
Changanacherry,Kerala,686029,Lockdown-Essentials Only
Kottayam,Kerala,686030,Lockdown-Essentials Only
Kottayam,Kerala,686033,Lockdown-Essentials Only
Kottayam,Kerala,686034,Lockdown-Essentials Only
Kottayam,Kerala,686036,Lockdown-Essentials Only
Kottayam,Kerala,686038,Lockdown-Essentials Only
Kottayam,Kerala,686039,Lockdown-Essentials Only
Changanacherry,Kerala,686040,Lockdown-Essentials Only
Kottayam,Kerala,686041,Lockdown-Essentials Only
Changanacherry,Kerala,686101,Lockdown-Essentials Only
Changanacherry,Kerala,686102,Lockdown-Essentials Only
Changanacherry,Kerala,686103,Lockdown-Essentials Only
Changanacherry,Kerala,686104,Lockdown-Essentials Only
Tiruvalla,Kerala,686105,Lockdown-Essentials Only
Changanacherry,Kerala,686106,Lockdown-Essentials Only
Palai,Kerala,686121,Lockdown-Essentials Only
Palai,Kerala,686122,Lockdown-Essentials Only
Parakkadavu,Kerala,686123,Lockdown-Essentials Only
Vaikom,Kerala,686141,Lockdown-Essentials Only
Vaikom,Kerala,686143,Lockdown-Essentials Only
Vaikom,Kerala,686144,Lockdown-Essentials Only
Vaikom,Kerala,686146,Lockdown-Essentials Only
Kottayam,Kerala,686501,Lockdown-Essentials Only
Karukachal,Kerala,686502,Lockdown-Essentials Only
Palai,Kerala,686503,Lockdown-Essentials Only
Parakkadavu,Kerala,686504,Lockdown-Essentials Only
Parakkadavu,Kerala,686505,Lockdown-Essentials Only
Parakkadavu,Kerala,686506,Lockdown-Essentials Only
Parakkadavu,Kerala,686507,Lockdown-Essentials Only
Parakkadavu,Kerala,686508,Lockdown-Essentials Only
Mundakayam,Kerala,686509,Lockdown-Essentials Only
Ranni,Kerala,686511,Lockdown-Essentials Only
Mundakayam,Kerala,686512,Lockdown-Essentials Only
Mundakayam,Kerala,686513,Lockdown-Essentials Only
Mundakayam,Kerala,686514,Lockdown-Essentials Only
Karukachal,Kerala,686515,Lockdown-Essentials Only
Karukachal,Kerala,686516,Lockdown-Essentials Only
Parakkadavu,Kerala,686517,Lockdown-Essentials Only
Parakkadavu,Kerala,686518,Lockdown-Essentials Only
Parakkadavu,Kerala,686519,Lockdown-Essentials Only
Parakkadavu,Kerala,686520,Lockdown-Essentials Only
Karukachal,Kerala,686521,Lockdown-Essentials Only
Palai,Kerala,686522,Lockdown-Essentials Only
Changanacherry,Kerala,686531,Lockdown-Essentials Only
Changanacherry,Kerala,686532,Lockdown-Essentials Only
Changanacherry,Kerala,686533,Lockdown-Essentials Only
Changanacherry,Kerala,686534,Lockdown-Essentials Only
Changanacherry,Kerala,686535,Lockdown-Essentials Only
Karukachal,Kerala,686536,Lockdown-Essentials Only
Karukachal,Kerala,686537,Lockdown-Essentials Only
Changanacherry,Kerala,686538,Lockdown-Essentials Only
Karukachal,Kerala,686539,Lockdown-Essentials Only
Karukachal,Kerala,686540,Lockdown-Essentials Only
Karukachal,Kerala,686541,Lockdown-Essentials Only
Karukachal,Kerala,686542,Lockdown-Essentials Only
Ranni,Kerala,686543,Lockdown-Essentials Only
Ranni,Kerala,686544,Lockdown-Essentials Only
Karukachal,Kerala,686545,Lockdown-Essentials Only
Karukachal,Kerala,686546,Lockdown-Essentials Only
Ranni,Kerala,686547,Lockdown-Essentials Only
Tiruvalla,Kerala,686548,Lockdown-Essentials Only
Karukachal,Kerala,686555,Lockdown-Essentials Only
Pathanamthitta,Kerala,686556,Lockdown-Essentials Only
Kottayam,Kerala,686560,Lockdown-Essentials Only
Kottayam,Kerala,686561,Lockdown-Essentials Only
Kothanalloor,Kerala,686562,Lockdown-Essentials Only
Kottayam,Kerala,686563,Lockdown-Essentials Only
Kottayam,Kerala,686564,Lockdown-Essentials Only
Palai,Kerala,686571,Lockdown-Essentials Only
Palai,Kerala,686572,Lockdown-Essentials Only
Palai,Kerala,686573,Lockdown-Essentials Only
Palai,Kerala,686574,Lockdown-Essentials Only
Palai,Kerala,686575,Lockdown-Essentials Only
Thodupuzha,Kerala,686576,Lockdown-Essentials Only
Palai,Kerala,686577,Lockdown-Essentials Only
Palai,Kerala,686578,Lockdown-Essentials Only
Palai,Kerala,686579,Lockdown-Essentials Only
Palai,Kerala,686581,Lockdown-Essentials Only
Palai,Kerala,686583,Lockdown-Essentials Only
Palai,Kerala,686584,Lockdown-Essentials Only
Palai,Kerala,686585,Lockdown-Essentials Only
Thodupuzha,Kerala,686586,Lockdown-Essentials Only
Kothanalloor,Kerala,686587,Lockdown-Essentials Only
Kottayam,Kerala,686600,Lockdown-Essentials Only
Kothanalloor,Kerala,686601,Lockdown-Essentials Only
Kothanalloor,Kerala,686602,Lockdown-Essentials Only
Kothanalloor,Kerala,686603,Lockdown-Essentials Only
Kothanalloor,Kerala,686604,Lockdown-Essentials Only
Vaikom,Kerala,686605,Lockdown-Essentials Only
Vaikom,Kerala,686606,Lockdown-Essentials Only
Vaikom,Kerala,686607,Lockdown-Essentials Only
Vaikom,Kerala,686608,Lockdown-Essentials Only
Koothattukulam,Kerala,686609,Lockdown-Essentials Only
Koothattukulam,Kerala,686610,Lockdown-Essentials Only
Kothanalloor,Kerala,686611,Lockdown-Essentials Only
Kothanalloor,Kerala,686612,Lockdown-Essentials Only
Kothanalloor,Kerala,686613,Lockdown-Essentials Only
Koothattukulam,Kerala,686616,Lockdown-Essentials Only
Kothanalloor,Kerala,686617,Lockdown-Essentials Only
Palani,Tamil Nadu,686620,Lockdown-Essentials Only
Kothanalloor,Kerala,686630,Lockdown-Essentials Only
Kothanalloor,Kerala,686631,Lockdown-Essentials Only
Kothanalloor,Kerala,686632,Lockdown-Essentials Only
Kothanalloor,Kerala,686633,Lockdown-Essentials Only
Palai,Kerala,686634,Lockdown-Essentials Only
Palai,Kerala,686635,Lockdown-Essentials Only
Kothanalloor,Kerala,686637,Lockdown-Essentials Only
Kottayam,Kerala,686638,Lockdown-Essentials Only
Kothanalloor,Kerala,686640,Lockdown-Essentials Only
Kottayam,Kerala,686641,Lockdown-Essentials Only
Kottayam,Kerala,686642,Lockdown-Essentials Only
Palai,Kerala,686651,Lockdown-Essentials Only
Thodupuzha,Kerala,686652,Lockdown-Essentials Only
Palai,Kerala,686653,Lockdown-Essentials Only
Muvattupuzha,Kerala,686661,Lockdown-Essentials Only
Koothattukulam,Kerala,686662,Lockdown-Essentials Only
Koothattukulam,Kerala,686663,Lockdown-Essentials Only
Koothattukulam,Kerala,686664,Lockdown-Essentials Only
Koothattukulam,Kerala,686665,Lockdown-Essentials Only
Kothamangalam,Kerala,686666,Lockdown-Essentials Only
Muvattupuzha,Kerala,686667,Lockdown-Essentials Only
Muvattupuzha,Kerala,686668,Lockdown-Essentials Only
Muvattupuzha,Kerala,686669,Lockdown-No Goods Allowed
Muvattupuzha,Kerala,686670,Lockdown-Essentials Only
Muvattupuzha,Kerala,686671,Lockdown-Essentials Only
Muvattupuzha,Kerala,686672,Lockdown-Essentials Only
Muvattupuzha,Kerala,686676,Lockdown-Essentials Only
Muvattupuzha,Kerala,686677,Lockdown-Essentials Only
Muvattupuzha,Kerala,686679,Lockdown-Essentials Only
Kothamangalam,Kerala,686681,Lockdown-Essentials Only
Muvattupuzha,Kerala,686686,Lockdown-Essentials Only
Muvattupuzha,Kerala,686687,Lockdown-Essentials Only
Kothamangalam,Kerala,686691,Lockdown-Essentials Only
Kothamangalam,Kerala,686692,Lockdown-Essentials Only
Kothamangalam,Kerala,686693,Lockdown-Essentials Only
Alappuzha,Kerala,688001,Lockdown-Essentials Only
Alappuzha,Kerala,688002,Lockdown-Essentials Only
Alappuzha,Kerala,688003,Lockdown-Essentials Only
Alappuzha,Kerala,688004,Lockdown-Essentials Only
Alappuzha,Kerala,688005,Lockdown-Essentials Only
Alappuzha,Kerala,688006,Lockdown-Essentials Only
Alappuzha,Kerala,688007,Lockdown-Essentials Only
Alappuzha,Kerala,688008,Lockdown-Essentials Only
Alappuzha,Kerala,688009,Lockdown-Essentials Only
Alappuzha,Kerala,688010,Lockdown-Essentials Only
Alappuzha,Kerala,688011,Lockdown-Essentials Only
Alappuzha,Kerala,688012,Lockdown-Essentials Only
Alappuzha,Kerala,688013,Lockdown-Essentials Only
Alappuzha,Kerala,688014,Lockdown-Essentials Only
Alappuzha,Kerala,688501,Lockdown-Essentials Only
Alappuzha,Kerala,688502,Lockdown-Essentials Only
Alappuzha,Kerala,688503,Lockdown-Essentials Only
Alappuzha,Kerala,688504,Lockdown-Essentials Only
Alappuzha,Kerala,688505,Lockdown-Essentials Only
Changanacherry,Kerala,688506,Lockdown-Essentials Only
Alappuzha,Kerala,688508,Lockdown-Essentials Only
Alappuzha,Kerala,688511,Lockdown-Essentials Only
Alappuzha,Kerala,688512,Lockdown-Essentials Only
Alappuzha,Kerala,688521,Lockdown-Essentials Only
Alappuzha,Kerala,688522,Lockdown-Essentials Only
Alappuzha,Kerala,688523,Lockdown-Essentials Only
Cherthala,Kerala,688524,Lockdown-Essentials Only
Alappuzha,Kerala,688525,Lockdown-Essentials Only
Cherthala,Kerala,688526,Lockdown-Essentials Only
Cherthala,Kerala,688527,Lockdown-Essentials Only
Cherthala,Kerala,688528,Lockdown-Essentials Only
Cherthala,Kerala,688529,Lockdown-Essentials Only
Cherthala,Kerala,688530,Lockdown-Essentials Only
Cherthala,Kerala,688531,Lockdown-Essentials Only
Cherthala,Kerala,688532,Lockdown-Essentials Only
Cherthala,Kerala,688533,Lockdown-Essentials Only
Kuthiathode,Kerala,688534,Lockdown-Essentials Only
Kuthiathode,Kerala,688535,Lockdown-Essentials Only
Cherthala,Kerala,688536,Lockdown-Essentials Only
Alappuzha,Kerala,688538,Lockdown-Essentials Only
Cherthala,Kerala,688539,Lockdown-Essentials Only
Cherthala,Kerala,688540,Lockdown-Essentials Only
Cherthala,Kerala,688541,Lockdown-Essentials Only
Alappuzha,Kerala,688542,Lockdown-Essentials Only
Cherthala,Kerala,688544,Lockdown-Essentials Only
Cherthala,Kerala,688545,Lockdown-Essentials Only
Kuthiathode,Kerala,688548,Lockdown-Essentials Only
Kuthiathode,Kerala,688550,Lockdown-Essentials Only
Cherthala,Kerala,688554,Lockdown-Essentials Only
Cherthala,Kerala,688555,Lockdown-Essentials Only
Cherthala,Kerala,688556,Lockdown-Essentials Only
Cherthala,Kerala,688558,Lockdown-Essentials Only
Cherthala,Kerala,688559,Lockdown-Essentials Only
Alappuzha,Kerala,688561,Lockdown-Essentials Only
Haripad,Kerala,688562,Lockdown-Essentials Only
Alappuzha,Kerala,688564,Lockdown-Essentials Only
Alappuzha,Kerala,688565,Lockdown-Essentials Only
Cherthala,Kerala,688566,Lockdown-Essentials Only
Alappuzha,Kerala,688567,Lockdown-Essentials Only
Cherthala,Kerala,688582,Lockdown-Essentials Only
Cherthala,Kerala,688584,Lockdown-Essentials Only
Cherthala,Kerala,688586,Lockdown-Essentials Only
Cherthala,Kerala,688587,Lockdown-Essentials Only
Tiruvalla,Kerala,689101,Lockdown-Essentials Only
Tiruvalla,Kerala,689102,Lockdown-Essentials Only
Tiruvalla,Kerala,689103,Lockdown-Essentials Only
Tiruvalla,Kerala,689104,Lockdown-Essentials Only
Tiruvalla,Kerala,689105,Lockdown-Essentials Only
Tiruvalla,Kerala,689106,Lockdown-Essentials Only
Tiruvalla,Kerala,689107,Lockdown-Essentials Only
Tiruvalla,Kerala,689108,Lockdown-Essentials Only
Tiruvalla,Kerala,689109,Lockdown-Essentials Only
Tiruvalla,Kerala,689110,Lockdown-Essentials Only
Tiruvalla,Kerala,689111,Lockdown-Essentials Only
Tiruvalla,Kerala,689112,Lockdown-Essentials Only
Tiruvalla,Kerala,689113,Lockdown-Essentials Only
Tiruvalla,Kerala,689114,Lockdown-Essentials Only
Tiruvalla,Kerala,689115,Lockdown-Essentials Only
Manthuka,Kerala,689121,Lockdown-Essentials Only
Manthuka,Kerala,689122,Lockdown-Essentials Only
Manthuka,Kerala,689123,Lockdown-Essentials Only
Tiruvalla,Kerala,689124,Lockdown-Essentials Only
Manthuka,Kerala,689126,Lockdown-Essentials Only
Adoor,Kerala,689501,Lockdown-Essentials Only
Adoor,Kerala,689502,Lockdown-Essentials Only
Manthuka,Kerala,689503,Lockdown-Essentials Only
Manthuka,Kerala,689504,Lockdown-Essentials Only
Manthuka,Kerala,689505,Lockdown-Essentials Only
Haripad,Kerala,689506,Lockdown-Essentials Only
Pathanamthitta,Kerala,689507,Lockdown-Essentials Only
Manthuka,Kerala,689508,Lockdown-Essentials Only
Manthuka,Kerala,689509,Lockdown-Essentials Only
Tiruvalla,Kerala,689510,Lockdown-Essentials Only
Manthuka,Kerala,689511,Lockdown-Essentials Only
Adoor,Kerala,689512,Lockdown-Essentials Only
Pathanamthitta,Kerala,689513,Lockdown-Essentials Only
Pathanamthitta,Kerala,689514,Lockdown-Essentials Only
Adoor,Kerala,689516,Lockdown-Essentials Only
Pathanamthitta,Kerala,689517,Lockdown-Essentials Only
Adoor,Kerala,689518,Lockdown-Essentials Only
Kayamkulam,Kerala,689519,Lockdown-Essentials Only
Manthuka,Kerala,689520,Lockdown-Essentials Only
Manthuka,Kerala,689521,Lockdown-Essentials Only
Kozhenchery,Kerala,689531,Lockdown-Essentials Only
Kozhenchery,Kerala,689532,Lockdown-Essentials Only
Kozhenchery,Kerala,689533,Lockdown-Essentials Only
Tiruvalla,Kerala,689541,Lockdown-Essentials Only
Tiruvalla,Kerala,689542,Lockdown-Essentials Only
Tiruvalla,Kerala,689543,Lockdown-Essentials Only
Kozhenchery,Kerala,689544,Lockdown-Essentials Only
Kozhenchery,Kerala,689545,Lockdown-Essentials Only
Tiruvalla,Kerala,689546,Lockdown-Essentials Only
Tiruvalla,Kerala,689547,Lockdown-Essentials Only
Kozhenchery,Kerala,689548,Lockdown-Essentials Only
Kozhenchery,Kerala,689549,Lockdown-Essentials Only
Kozhenchery,Kerala,689550,Lockdown-Essentials Only
Tiruvalla,Kerala,689551,Lockdown-Essentials Only
Tiruvalla,Kerala,689571,Lockdown-Essentials Only
Tiruvalla,Kerala,689572,Lockdown-Essentials Only
Haripad,Kerala,689573,Lockdown-Essentials Only
Ramankary,Kerala,689574,Lockdown-Essentials Only
Tiruvalla,Kerala,689578,Lockdown-Essentials Only
Kottayam,Kerala,689580,Lockdown-Essentials Only
Tiruvalla,Kerala,689581,Lockdown-Essentials Only
Tiruvalla,Kerala,689582,Lockdown-Essentials Only
Tiruvalla,Kerala,689583,Lockdown-Essentials Only
Karukachal,Kerala,689584,Lockdown-Essentials Only
Karukachal,Kerala,689585,Lockdown-Essentials Only
Tiruvalla,Kerala,689586,Lockdown-Essentials Only
Karukachal,Kerala,689587,Lockdown-Essentials Only
Karukachal,Kerala,689588,Lockdown-Essentials Only
Karukachal,Kerala,689589,Lockdown-Essentials Only
Ramankary,Kerala,689590,Lockdown-Essentials Only
Tiruvalla,Kerala,689591,Lockdown-Essentials Only
Ranni,Kerala,689592,Lockdown-Essentials Only
Karukachal,Kerala,689594,Lockdown-Essentials Only
Ramankary,Kerala,689595,Lockdown-Essentials Only
Karukachal,Kerala,689597,Lockdown-Essentials Only
Karukachal,Kerala,689602,Lockdown-Essentials Only
Kozhenchery,Kerala,689611,Lockdown-Essentials Only
Kozhenchery,Kerala,689612,Lockdown-Essentials Only
Kozhenchery,Kerala,689613,Lockdown-Essentials Only
Kozhenchery,Kerala,689614,Lockdown-Essentials Only
Ranni,Kerala,689615,Lockdown-Essentials Only
Pathanamthitta,Kerala,689616,Lockdown-Essentials Only
Tiruvalla,Kerala,689621,Lockdown-Essentials Only
Haripad,Kerala,689622,Lockdown-Essentials Only
Haripad,Kerala,689623,Lockdown-Essentials Only
Tiruvalla,Kerala,689624,Lockdown-Essentials Only
Pathanamthitta,Kerala,689625,Lockdown-Essentials Only
Tiruvalla,Kerala,689626,Lockdown-Essentials Only
Haripad,Kerala,689627,Lockdown-Essentials Only
Tiruvalla,Kerala,689630,Lockdown-Essentials Only
Kayamkulam,Kerala,689632,Lockdown-Essentials Only
Kozhenchery,Kerala,689641,Lockdown-Essentials Only
Kozhenchery,Kerala,689642,Lockdown-Essentials Only
Kozhenchery,Kerala,689643,Lockdown-Essentials Only
Pathanamthitta,Kerala,689644,Lockdown-Essentials Only
Pathanamthitta,Kerala,689645,Lockdown-Essentials Only
Pathanamthitta,Kerala,689646,Lockdown-Essentials Only
Pathanamthitta,Kerala,689647,Lockdown-Essentials Only
Pathanamthitta,Kerala,689648,Lockdown-Essentials Only
Pathanamthitta,Kerala,689649,Lockdown-Essentials Only
Kozhenchery,Kerala,689650,Lockdown-Essentials Only
Pathanamthitta,Kerala,689652,Lockdown-Essentials Only
Pathanamthitta,Kerala,689653,Lockdown-Essentials Only
Kozhenchery,Kerala,689654,Lockdown-Essentials Only
Pathanamthitta,Kerala,689656,Lockdown-Essentials Only
Pathanamthitta,Kerala,689659,Lockdown-Essentials Only
Pathanamthitta,Kerala,689661,Lockdown-Essentials Only
Pathanamthitta,Kerala,689664,Lockdown-Essentials Only
Pathanamthitta,Kerala,689665,Lockdown-Essentials Only
Pathanamthitta,Kerala,689666,Lockdown-Essentials Only
Pathanamthitta,Kerala,689668,Lockdown-Essentials Only
Pathanamthitta,Kerala,689671,Lockdown-Essentials Only
Pathanamthitta,Kerala,689672,Lockdown-Essentials Only
Ranni,Kerala,689673,Lockdown-Essentials Only
Ranni,Kerala,689674,Lockdown-Essentials Only
Ranni,Kerala,689675,Lockdown-Essentials Only
Ranni,Kerala,689676,Lockdown-Essentials Only
Ranni,Kerala,689677,Lockdown-Essentials Only
Pathanamthitta,Kerala,689678,Lockdown-Essentials Only
Pathanamthitta,Kerala,689680,Lockdown-Essentials Only
